Date,Annacis,Nw. Langley,Iona,Lion's Gate,Lulu,Victoria,Nanaimo,Comox Valley,Kamloops,Kelowna,Penticton,Prince George
2023-09-08,73312.0,1790.333333,22334.66667,2825.0,13579.33333,8996.0,3744.6,700.4,2157.0,2620.3333333333335,576.6666666666666,644.5
2023-09-09,77859.0,2376.0,26714.0,3104.0,11892.0,9390.0,2896.3999999999996,738.8,2204.0,2205.6666666666665,559.5,698.25
2023-09-10,68411.5,1930.0,24067.5,3161.5,12616.5,9784.0,2048.2,777.2,2251.0,1791.0,542.3333333333334,752.0
2023-09-11,58964.0,1484.0,21421.0,3219.0,13341.0,10629.0,1200.0,815.6,2298.0,2105.0,525.1666666666666,1029.0
2023-09-12,60822.5,1123.0,19235.0,2602.5,13630.0,11790.0,3635.0,854.0,2646.0,2419.0,508.0,1033.5
2023-09-13,62681.0,762.0,17049.0,1986.0,13919.0,12951.0,1787.0,1306.0,1988.5,1912.0,445.0,1038.0
2023-09-14,74401.0,1245.0,25275.33333,2690.666667,14031.0,14112.0,1919.0,1390.0,1331.0,1405.0,281.0,1351.5
2023-09-15,86121.0,1728.0,33501.66667,3395.333333,14143.0,15273.0,2051.0,1340.8,1649.0,2223.0,348.5,1665.0
2023-09-16,97841.0,2211.0,41728.0,4100.0,14255.0,16434.0,2183.0,1291.6,1967.0,3041.0,416.0,1978.5
2023-09-17,84848.0,2221.0,35011.5,3837.5,15551.5,17595.0,2315.0,1242.4,2285.0,3859.0,483.5,2292.0
2023-09-18,71855.0,2231.0,28295.0,3575.0,16848.0,15599.5,2447.0,1193.2,2603.0,3932.0,551.0,2453.0
2023-09-19,91328.5,1725.5,28917.8,3257.5,15500.5,13604.0,3879.0,1144.0,6097.0,4005.0,952.0,1913.0
2023-09-20,110802.0,1220.0,29540.6,2940.0,14153.0,11836.0,3651.0,860.0,5602.166666666667,2774.0,800.0,1373.0
2023-09-21,111152.3333,1418.333333,30163.4,2940.0,15406.33333,11622.75,3787.6,802.0,5107.333333333333,1543.0,720.8,1369.0
2023-09-22,111502.6667,1616.666667,30786.2,2940.0,16659.66667,11409.5,3924.2,842.1999999999999,4612.5,2102.3333333333335,641.6,1365.0
2023-09-23,111853.0,1815.0,31409.0,2940.0,17913.0,11196.25,4060.8,882.4,4117.666666666667,2661.666666666667,562.4,1361.0
2023-09-24,118413.5,1943.0,49089.5,2940.0,18666.0,10983.0,4197.4,922.5999999999999,3622.8333333333335,3221.0,483.2,1357.0
2023-09-25,124974.0,2071.0,66770.0,2940.0,19419.0,15318.0,4334.0,962.8,3128.0,3857.5,404.0,2875.0
2023-09-26,105923.0,1706.0,42799.0,3202.6,16029.0,22191.0,6604.0,1002.9999999999999,5023.0,4494.0,757.0,2923.5
2023-09-27,86872.0,1341.0,18828.0,3465.2,12639.0,21528.4,6327.0,1646.0,4482.0,3772.5,1205.0,2972.0
2023-09-28,94246.0,1475.666667,21764.0,3727.8,12629.66667,20865.8,5697.6,1567.5,3941.0,3051.0,1134.0,2591.0
2023-09-29,101620.0,1610.333333,24700.0,3990.4,12620.33333,20203.2,5068.2,1489.0,3845.5,2812.3333333333335,1063.0,2210.0
2023-09-30,108994.0,1745.0,27636.0,4253.0,12611.0,19540.6,4438.8,1410.5,3750.0,2573.6666666666665,992.0,1829.0
2023-10-01,96245.5,2273.0,25800.5,5294.0,14231.5,18878.0,3809.4,1332.0,3654.5,2335.0,921.0,1448.0
2023-10-02,83497.0,2801.0,23965.0,6335.0,15852.0,27386.0,3180.0,1253.5,3559.0,2746.0,850.0,1775.0
2023-10-03,81075.0,1991.0,23943.5,5919.0,16289.0,14226.0,4587.0,1175.0,4368.0,3157.0,1406.0,2183.5
2023-10-04,78653.0,1181.0,23922.0,5503.0,16726.0,14991.0,4075.0,1373.0,3601.0,2996.0,1679.0,2592.0
2023-10-05,78537.33333,1487.0,24787.66667,4671.333333,15544.33333,15756.0,4062.4,1625.0,2834.0,2835.0,1546.4,2959.5
2023-10-06,78421.66667,1793.0,25653.33333,3839.666667,14362.66667,16521.0,4049.7999999999997,1859.2,3289.75,3041.3333333333335,1413.8,3327.0
2023-10-07,78306.0,2099.0,26519.0,3008.0,13181.0,17286.0,4037.2,2093.4,3745.5,3247.6666666666665,1281.2,3694.5000000000005
2023-10-08,74629.5,2345.5,34979.0,3627.5,14171.0,18051.0,4024.5999999999995,2327.6,4201.25,3454.0,1148.6,4062.0000000000005
2023-10-09,70953.0,2592.0,43439.0,4247.0,15161.0,15247.0,4011.9999999999995,2561.8,4657.0,3762.5,1016.0,3939.0
2023-10-10,90971.5,2175.0,31997.0,2807.0,14889.0,7822.0,4916.0,2796.0,2546.0,4070.9999999999995,1115.0,3215.5
2023-10-11,110990.0,1758.0,20555.0,1367.0,14617.0,8690.0,4516.0,785.0,2879.5,4449.5,1208.0,2492.0
2023-10-12,93131.0,1657.666667,21714.33333,1892.6,14172.66667,9558.0,3831.8,1531.0,3213.0,4828.0,1268.8,2441.5
2023-10-13,75272.0,1557.333333,22873.66667,2418.2,13728.33333,10426.0,3147.6,1860.4,3291.0,5040.0,1329.6,2391.0
2023-10-14,57413.0,1457.0,24033.0,2943.8,13284.0,11294.0,2463.3999999999996,2189.8,3369.0,5252.0,1390.4,2340.5
2023-10-15,85035.5,1520.0,24239.5,3469.4,14004.5,12162.0,1779.1999999999998,2519.2,3447.0,5464.0,1451.2,2290.0
2023-10-16,112658.0,1583.0,24446.0,3995.0,14725.0,12556.0,1095.0,2848.6,3525.0,6329.0,1512.0,2348.0
2023-10-17,78721.0,1277.0,16969.0,3469.0,11166.0,14859.0,3001.0,3178.0,5594.0,7194.0,1373.0,2075.5
2023-10-18,44784.0,971.0,9492.0,2943.0,7607.0,13215.4,3765.0,3034.0,4063.0,5008.0,1008.0,1803.0
2023-10-19,57477.66667,931.6666667,22472.66667,4332.333333,8393.333333,11571.8,3820.6,2225.0,2532.0,2822.0,956.0,2191.0
2023-10-20,70171.33333,892.3333333,35453.33333,5721.666667,9179.666667,9928.2,3876.2,2144.2,2616.25,2645.3333333333335,904.0,2579.0
2023-10-21,82865.0,853.0,48434.0,7111.0,9966.0,8284.6,3931.8,2063.4,2700.5,2468.6666666666665,852.0,2967.0
2023-10-22,78336.0,1850.5,45346.0,6075.5,10959.0,6641.0,3987.4,1982.6,2784.75,2292.0,800.0,3355.0
2023-10-23,73807.0,2848.0,42258.0,5040.0,11952.0,9163.0,4043.0,1901.8,2869.0,2519.0,748.0,2402.0
2023-10-24,74099.5,1944.0,32607.5,3523.5,11598.0,10583.0,2291.0,1821.0,3502.0,2746.0,601.0,2760.5
2023-10-25,74392.0,1040.0,22957.0,2007.0,11244.0,9723.4,5489.0,1989.0,3236.5,3027.5,558.0,3119.0
2023-10-26,78248.66667,1161.0,23499.0,2313.333333,10929.0,8863.8,5455.8,1306.0,2971.0,3309.0,515.8,2566.25
2023-10-27,82105.33333,1282.0,24041.0,2619.666667,10614.0,8004.2,5422.6,1706.8,2811.5,2990.6666666666665,473.6,2013.5
2023-10-28,85962.0,1403.0,24583.0,2926.0,10299.0,7144.6,5389.4,2107.6,2652.0,2672.3333333333335,431.4,1460.75
2023-10-29,75599.0,1071.5,19728.5,2430.0,9923.5,6285.0,5356.2,2508.4,2492.5,2354.0,389.2,908.0
2023-10-30,65236.0,740.0,14874.0,1934.0,9548.0,10090.0,5323.0,2909.2,2333.0,2605.5,347.0,1758.0
2023-10-31,66408.5,2455.5,20203.5,3141.0,15515.0,8699.0,5981.0,3310.0,6181.0,2857.0,1212.0,2032.0
2023-11-01,67581.0,4171.0,25533.0,4348.0,21482.0,8422.0,4583.0,1346.0,5069.5,2780.0,542.0,2306.0
2023-11-02,70611.33333,3604.0,34400.33333,5428.333333,19465.0,8145.0,5160.666666666666,2934.0,3958.0,2703.0,570.0,2479.0
2023-11-03,73641.66667,3037.0,43267.66667,6508.666667,17448.0,7868.0,5738.333333333333,3258.8,4215.5,2493.6666666666665,598.0,2652.0
2023-11-04,76672.0,2470.0,52135.0,7589.0,15431.0,7591.0,6316.0,3583.6,4473.0,2284.3333333333335,626.0,2825.0
2023-11-05,120513.0,2962.0,50716.5,8074.0,16059.0,7314.0,6893.666666666666,3908.4,4730.5,2075.0,654.0,2998.0
2023-11-06,164354.0,3454.0,49298.0,8559.0,16687.0,14250.0,7471.333333333332,4233.2,4988.0,4327.5,682.0,2911.0
2023-11-07,118352.0,2753.5,36262.0,5708.0,15344.0,21053.0,8048.999999999999,4558.0,14180.0,6580.0,1129.0,5862.5
2023-11-08,72350.0,2053.0,23226.0,2857.0,14001.0,19228.0,10066.0,3985.0,8949.5,4564.5,1802.0,8814.0
2023-11-09,88506.0,3878.0,24436.66667,3244.666667,15673.66667,17403.0,8138.999999999999,1613.0,3719.0,2549.0,1645.3333333333333,7801.5
2023-11-10,104662.0,5703.0,25647.33333,3632.333333,17346.33333,15578.0,8058.999999999999,2173.0,3921.25,3246.6666666666665,1488.6666666666667,6789.0
2023-11-11,120818.0,7528.0,26858.0,4020.0,19019.0,13753.0,7979.0,2733.0,4123.5,3944.333333333333,1332.0,5776.5
2023-11-12,98615.0,4792.0,22534.5,3650.0,16320.0,11928.0,7899.0,3293.0,4325.75,4642.0,1175.3333333333335,4764.0
2023-11-13,76412.0,2056.0,18211.0,3280.0,13621.0,10103.0,7819.0,3853.0,4528.0,4796.0,1018.6666666666667,5398.0
2023-11-14,68516.5,1955.0,17775.5,2693.0,12514.0,12400.0,6630.0,4413.0,4477.0,4950.0,862.0,4180.0
2023-11-15,60621.0,1854.0,17340.0,2106.0,11407.0,11177.0,8334.0,3158.0,5609.0,5104.0,539.0,2962.0
2023-11-16,76288.33333,2222.333333,19633.0,3206.333333,11656.66667,10407.25,7651.6,2903.0,6741.0,5258.0,1223.0,3376.5
2023-11-17,91955.66667,2590.666667,21926.0,4306.666667,11906.33333,9637.5,6969.2,3282.0,6435.25,4929.666666666667,1459.5,3791.0
2023-11-18,107623.0,2959.0,24219.0,5407.0,12156.0,8867.75,6286.8,3661.0,6129.5,4601.333333333333,1696.0,4205.5
2023-11-19,98186.0,2976.5,35702.0,6006.0,12820.5,8098.000000000001,5604.4,4040.0,5823.75,4273.0,1932.5,4620.0
2023-11-20,88749.0,2994.0,47185.0,6605.0,13485.0,9237.0,4922.0,4419.0,5518.0,4367.0,2169.0,1594.0
2023-11-21,85152.5,2116.5,34513.0,4997.5,12278.5,8167.999999999999,6219.0,4798.0,5257.0,4461.0,1186.0,2293.0
2023-11-22,81556.0,1239.0,21841.0,3390.0,11072.0,8284.599999999999,6968.0,1922.0,5398.0,3875.0,1025.0,2992.0
2023-11-23,84586.33333,1346.666667,20378.33333,3121.333333,10760.0,8401.199999999999,5990.8,4579.0,5539.0,3289.0,849.0,2386.0
2023-11-24,87616.66667,1454.333333,18915.66667,2852.666667,10448.0,8517.8,5013.6,4090.4,5086.25,2549.0,673.0,1780.0
2023-11-25,90647.0,1562.0,17453.0,2584.0,10136.0,8634.4,4036.3999999999996,3601.8,4633.5,1809.0,497.0,1174.0
2023-11-26,65339.5,1788.5,13387.0,1715.5,9648.0,8751.0,3059.2,3113.2,4180.75,1069.0,321.0,568.0
2023-11-27,40032.0,2015.0,9321.0,847.0,9160.0,5103.0,2082.0,2624.6,3728.0,1344.0,145.0,551.0
2023-11-28,51650.5,1760.0,15230.0,811.0,10149.5,6689.5,3798.0,2136.0,3375.0,1619.0,249.0,1763.5
2023-11-29,63269.0,1505.0,21139.0,775.0,11139.0,8276.0,5741.0,2409.0,3483.5,2248.5,881.0,2976.0
2023-11-30,71420.66667,2029.0,22328.33333,1471.333333,10215.0,9990.5,5968.4,2446.0,3592.0,2878.0,987.6,2891.75
2023-12-01,79572.33333,2553.0,23517.66667,2167.666667,9291.0,11705.0,6195.8,2555.0,4373.0,3353.6666666666665,1094.2,2807.5
2023-12-02,87724.0,3077.0,24707.0,2864.0,8367.0,13419.5,6423.2,2664.0,5154.0,3829.3333333333335,1200.8,2723.25
2023-12-03,94040.5,3419.0,24119.0,2448.0,7022.0,15134.0,6650.6,2773.0,5935.0,4305.0,1307.4,2639.0
2023-12-04,100357.0,3761.0,23531.0,2032.0,5677.0,10076.0,6878.0,2882.0,6716.0,3613.0,1414.0,2825.0
2023-12-05,73066.0,2875.0,22042.5,4973.333333,7133.5,11452.0,5817.0,2991.0,4650.0,2921.0,1337.0,2231.0
2023-12-06,45775.0,1989.0,20554.0,7914.666667,8590.0,11279.2,6464.0,1746.0,4131.5,2664.5,403.0,1637.0
2023-12-07,72583.33333,2668.666667,26925.0,10856.0,12697.66667,11106.4,6787.0,2598.0,3613.0,2408.0,589.8,1504.25
2023-12-08,99391.66667,3348.333333,33296.0,7951.5,16805.33333,10933.6,7110.0,2561.2,3423.25,3199.0,776.6,1371.5
2023-12-09,126200.0,4028.0,39667.0,5047.0,20913.0,10760.8,7433.0,2524.4,3233.5,3990.0,963.4000000000001,1238.75
2023-12-10,110991.5,3304.0,49627.5,6859.0,23157.5,10588.0,7756.000000000001,2487.6,3043.75,4781.0,1150.2,1106.0
2023-12-11,95783.0,2580.0,59588.0,8671.0,25402.0,12263.0,8079.000000000001,2450.8,2854.0,4664.0,1337.0,1505.0
2023-12-12,93391.0,2174.0,38374.0,6890.5,20388.0,13938.0,8469.0,2414.0,3873.0,4547.0,778.0,1687.5
2023-12-13,90999.0,1768.0,17160.0,5110.0,15374.0,12816.2,4993.0,2810.0,2775.5,3908.5,402.0,1870.0
2023-12-14,105700.6667,2192.0,20435.33333,4380.666667,15309.0,11694.4,4434.0,482.0,1678.0,3270.0,374.4,1464.0
2023-12-15,120402.3333,2616.0,23710.66667,3651.333333,15244.0,10572.6,3875.0,801.2,1869.0,2625.0,346.8,1058.0
2023-12-16,135104.0,3040.0,26986.0,2922.0,15179.0,9450.8,3316.0,1120.4,2060.0,1980.0,319.2,652.0
2023-12-17,149079.0,3025.0,23345.5,2898.0,15872.0,8329.0,2757.0,1439.6,2251.0,1335.0,291.6,246.0
2023-12-18,163054.0,3010.0,19705.0,2874.0,16565.0,9585.0,2198.0,1758.8,2442.0,1451.5,264.0,906.0
2023-12-19,114327.0,2418.0,21353.5,5263.5,17333.5,10364.0,2770.0,2078.0,3122.0,1568.0,308.0,868.5
2023-12-20,65600.0,1826.0,23002.0,7653.0,18102.0,9617.285714285714,3318.0,2979.0,3929.0,2519.0,291.0,831.0
2023-12-21,76290.8,2106.2,27330.8,6470.4,17901.4,8870.57142857143,3668.6,3118.0,4736.0,3470.0,436.16666666666663,1175.0
2023-12-22,86981.6,2386.4,31659.6,5287.8,17700.8,8123.857142857143,4019.2,3009.8333333333335,4310.0,3327.6666666666665,581.3333333333333,1519.0
2023-12-23,97672.4,2666.6,35988.4,4105.2,17500.2,7377.142857142857,4369.8,2901.6666666666665,3884.0,3185.3333333333335,726.5,1863.0
2023-12-24,108363.2,2946.8,40317.2,2922.6,17299.6,6630.428571428572,4720.4,2793.5,3458.0,3043.0,871.6666666666666,2207.0
2023-12-25,119054.0,3227.0,44646.0,1740.0,17099.0,5883.714285714286,5071.0,2685.3333333333335,3032.0,2723.5,1016.8333333333333,1909.0
2023-12-26,130425.5,2673.5,37330.5,3758.0,20504.0,5137.0,5982.0,2577.1666666666665,2606.0,2404.0,1162.0,1748.5
2023-12-27,141797.0,2120.0,30015.0,5776.0,23909.0,7200.0,8812.0,2469.0,1692.0,2705.5,808.0,1588.0
2023-12-28,144332.2,2483.0,36152.0,6263.4,24594.0,8392.8,9441.4,1082.0,778.0,3007.0,912.0,2220.0
2023-12-29,146867.4,2846.0,42289.0,6750.8,25279.0,9585.6,10070.8,1420.2,1899.25,4148.666666666667,1029.75,2852.0
2023-12-30,149402.6,3209.0,48426.0,7238.2,25964.0,10778.4,10700.2,1758.4,3020.5,5290.333333333334,1147.5,3484.0
2023-12-31,151937.8,3572.0,54563.0,7725.6,26649.0,11971.2,11329.6,2096.6,4141.75,6432.0,1265.25,4116.0
2024-01-01,154473.0,3935.0,60700.0,8213.0,27334.0,13164.0,11959.0,2434.8,5263.0,5921.0,1383.0,2796.0
2024-01-02,167755.0,3560.5,48130.0,5518.5,29894.5,16565.0,8774.0,2773.0,4331.0,5410.0,1752.0,2579.0
2024-01-03,181037.0,3186.0,35560.0,2824.0,32455.0,15187.333333333334,8704.0,2843.0,3803.0,6167.5,1175.0,2362.0
2024-01-04,173346.3333,2754.666667,38399.33333,3068.666667,29028.0,13809.666666666666,7747.0,290.0,3275.0,6925.0,1077.4,2123.0
2024-01-05,165655.6667,2323.333333,41238.66667,3313.333333,25601.0,12432.0,6790.0,1013.6,3299.75,7695.0,979.8,1884.0
2024-01-06,157965.0,1892.0,44078.0,3558.0,22174.0,11054.333333333332,5833.0,1737.2,3324.5,8465.0,882.2,1645.0
2024-01-07,179367.0,3537.5,62117.0,6183.0,24624.0,9676.666666666666,4876.0,2460.8,3349.25,9235.0,784.6,1406.0
2024-01-08,200769.0,5183.0,80156.0,8808.0,27074.0,8299.0,3919.0,3184.4,3374.0,6889.0,687.0,1196.0
2024-01-09,139172.5,3954.0,54215.0,6400.0,24582.5,8096.0,9963.0,3908.0,4805.0,4543.0,1556.0,1194.1666666666667
2024-01-10,77576.0,2725.0,28274.0,3992.0,22091.0,10117.2,5391.0,2366.0,3769.5,3674.5,414.0,1192.3333333333333
2024-01-11,92875.0,2518.333333,29906.0,4014.0,20931.66667,12138.4,5536.0,2579.0,2734.0,2806.0,371.8333333333333,1190.5
2024-01-12,108174.0,2311.666667,31538.0,4036.0,19772.33333,14159.6,5681.0,2296.4,2862.75,2969.6666666666665,329.6666666666667,1188.6666666666667
2024-01-13,123473.0,2105.0,33170.0,4058.0,18613.0,16180.8,5826.0,2013.8,2991.5,3133.3333333333335,287.5,1186.8333333333333
2024-01-14,98674.5,2012.0,24785.5,3416.5,16570.5,18202.0,5971.0,1731.1999999999998,3120.25,3297.0,245.33333333333334,1185.0
2024-01-15,73876.0,1919.0,16401.0,2775.0,14528.0,12458.0,6116.0,1448.6,3249.0,4164.0,203.16666666666669,1190.0
2024-01-16,91187.0,2211.0,22166.0,3258.5,16327.5,9915.0,5848.0,1166.0,2690.0,5031.0,161.0,1195.0
2024-01-17,108498.0,2503.0,27931.0,3742.0,18127.0,9784.0,5361.0,1819.0,3042.0,4870.5,814.0,1200.0
2024-01-18,113562.6667,2640.0,30976.66667,3929.333333,18232.66667,9653.0,5470.0,1330.0,3394.0,4710.0,819.4,1181.0
2024-01-19,118627.3333,2777.0,34022.33333,4116.666667,18338.33333,9522.0,5579.0,1302.0,3057.75,3771.3333333333335,824.8,1162.0
2024-01-20,123692.0,2914.0,37068.0,4304.0,18444.0,9391.0,5688.0,1274.0,2721.5,2832.666666666667,830.2,1143.0
2024-01-21,122121.0,2554.0,44276.0,6223.0,18054.0,9260.0,5797.0,1246.0,2385.25,1894.0,835.6,1124.0
2024-01-22,120550.0,2194.0,51484.0,8142.0,17664.0,10018.0,5906.0,1218.0,2049.0,3929.5,841.0,1658.0
2024-01-23,118264.5,2160.5,44614.5,7875.5,18188.5,10347.5,3106.0,1190.0,2082.0,5965.0,657.0,1840.0
2024-01-24,115979.0,2127.0,37745.0,7609.0,18713.0,10677.0,3419.0,2382.0,2264.0,7918.0,871.0,2021.9999999999998
2024-01-25,114087.0,2884.0,36417.0,10407.33333,18465.66667,10627.25,3297.0,2180.0,2446.0,9871.0,759.2,2066.75
2024-01-26,112195.0,3641.0,35089.0,13205.66667,18218.33333,10577.5,3175.0,2281.8,2322.5,7437.0,647.4,2111.5
2024-01-27,110303.0,4398.0,33761.0,16004.0,17971.0,10527.75,3053.0,2383.6,2199.0,5003.0,535.6,2156.25
2024-01-28,120694.0,3553.0,44731.0,14705.0,18458.0,10478.0,2931.0,2485.4,2075.5,2569.0,423.8,2201.0
2024-01-29,131085.0,2708.0,55701.0,13406.0,18945.0,15706.0,2809.0,2587.2,1952.0,3455.5,312.0,2331.0
2024-01-30,112198.0,1980.0,54281.5,10610.0,18243.5,8943.0,2988.0,2689.0,2528.0,4342.0,1092.0,1843.5
2024-01-31,93311.0,1252.0,52862.0,7814.0,17542.0,9933.8,5225.0,2563.0,3382.5,5125.5,674.0,1356.0
2024-02-01,123610.3333,2260.666667,54887.33333,8071.333333,17771.33333,10924.6,5666.2,3834.0,4237.0,5909.0,843.6,1728.25
2024-02-02,153909.6667,3269.333333,56912.66667,8328.666667,18000.66667,11915.4,6107.4,3653.0,4128.5,5377.666666666667,1013.2,2100.5
2024-02-03,184209.0,4278.0,58938.0,8586.0,18230.0,12906.2,6548.6,3472.0,4020.0,4846.333333333333,1182.8,2472.75
2024-02-04,145083.0,3398.0,42729.5,6950.5,16739.0,13897.0,6989.8,3291.0,3911.5,4315.0,1352.4,2845.0
2024-02-05,105957.0,2518.0,26521.0,5315.0,15248.0,3884.0,7431.0,3110.0,3803.0,3798.0,1522.0,4242.0
2024-02-06,120225.0,1807.5,23911.5,4653.5,15532.5,17285.0,8459.0,2929.0,5222.0,3281.0,2024.0,4146.0
2024-02-07,134493.0,1097.0,21302.0,3992.0,15817.0,16428.0,9358.0,2853.0,4799.0,3731.0,1975.0,4050.0
2024-02-08,123493.6667,1817.666667,20811.33333,4019.666667,15409.0,15571.0,8686.4,2345.0,4376.0,4181.0,1740.0,3562.5
2024-02-09,112494.3333,2538.333333,20320.66667,4047.333333,15001.0,14714.0,8014.8,2816.0,3957.0,3987.3333333333335,1505.0,3075.0
2024-02-10,101495.0,3259.0,19830.0,4075.0,14593.0,13857.0,7343.2,3287.0,3538.0,3793.6666666666665,1270.0,2587.5
2024-02-11,102725.0,3412.5,33530.0,5288.5,14943.5,13000.0,6671.6,3758.0,3119.0,3600.0,1035.0,2100.0
2024-02-12,103955.0,3566.0,47230.0,6502.0,15294.0,13900.0,6000.0,4229.0,2700.0,3250.0,800.0,2300.0
2024-02-13,111562.5,2669.5,33567.5,7342.0,13603.5,12600.0,7000.0,4700.0,5500.0,2900.0,1100.0,2650.0
2024-02-14,119170.0,1773.0,19905.0,8182.0,11913.0,11300.0,7600.0,5900.0,6500.0,2500.0,600.0,3000.0
2024-02-15,133555.0,1997.333333,21559.33333,8661.333333,12845.33333,12000.0,8240.0,3000.0,7500.0,2100.0,880.0,3160.0
2024-02-16,147940.0,2221.666667,23213.66667,9140.666667,13777.66667,12700.0,8880.0,3120.0,7700.0,3733.333333333333,1160.0,3320.0
2024-02-17,162325.0,2446.0,24868.0,9620.0,14710.0,13400.0,9520.0,3240.0,7900.0,5366.666666666666,1440.0,3480.0
2024-02-18,165655.0,3383.5,33399.5,8852.5,18272.0,14100.0,10160.0,3360.0,8100.0,7000.0,1720.0,3640.0
2024-02-19,168985.0,4321.0,41931.0,8085.0,21834.0,14800.0,10800.0,3480.0,8300.0,6500.0,2000.0,3800.0
2024-02-20,178092.0,3510.5,40573.5,7705.0,19423.0,11300.0,7800.0,3600.0,9900.0,6000.0,1400.0,3100.0
2024-02-21,187199.0,2700.0,39216.0,7325.0,17012.0,9300.0,7200.0,3500.0,7400.0,6050.0,1400.0,3300.0
2024-02-22,179430.3333,2646.0,44246.0,6826.2,19171.33333,10050.0,7160.0,2500.0,4900.0,6100.0,1260.0,3725.0
2024-02-23,171661.6667,2592.0,49276.0,6327.4,21330.66667,10800.0,7120.0,2460.0,4325.0,4833.333333333333,1120.0,4150.0
2024-02-24,163893.0,2538.0,54306.0,5828.6,23490.0,11550.0,7080.0,2420.0,3750.0,3566.6666666666665,980.0,4575.0
2024-02-25,152442.5,2371.5,45480.5,5329.8,17026.5,12300.0,7040.0,2380.0,3175.0,2300.0,840.0,5000.0
2024-02-26,140992.0,2205.0,36655.0,4831.0,10563.0,10200.0,7000.0,2340.0,2600.0,2500.0,700.0,2400.0
2024-02-27,104770.0,1715.5,38826.5,5027.5,10981.0,9900.0,5700.0,2300.0,4300.0,2700.0,700.0,2500.0
2024-02-28,68548.0,1226.0,40998.0,5224.0,11399.0,10116.666666666666,6400.0,2300.0,3750.0,2950.0,900.0,2600.0
2024-02-29,69537.66667,1409.333333,43422.33333,5790.666667,12318.66667,10333.333333333334,6780.0,3200.0,3200.0,3200.0,940.0,2950.0
2024-03-01,70527.33333,1592.666667,45846.66667,6357.333333,13238.33333,10550.0,7160.0,3060.0,3875.0,3000.0,980.0,3300.0
2024-03-02,71517.0,1776.0,48271.0,6924.0,14158.0,10766.666666666666,7540.0,2920.0,4550.0,2800.0,1020.0,3250.0
2024-03-03,79826.0,1520.75,40474.5,4987.0,13106.25,10983.333333333334,7920.0,2780.0,5225.0,2600.0,1060.0,3200.0
2024-03-04,88135.0,1265.5,32678.0,3050.0,12054.5,11200.0,8300.0,2640.0,5900.0,2400.0,1100.0,3033.3333333333335
2024-03-05,72379.5,1010.25,25104.0,4029.0,11002.75,6700.0,7200.0,2500.0,5000.0,2500.0,500.0,2866.6666666666665
2024-03-06,56624.0,755.0,17530.0,5008.0,9951.0,7060.0,6100.0,2100.0,4650.0,1500.0,400.0,2700.0
2024-03-07,70357.33333,1007.666667,19472.0,4450.333333,9348.666667,7420.0,6450.0,1500.0,4300.0,1350.0,420.0,2900.0
2024-03-08,84090.66667,1260.333333,21414.0,3892.666667,8746.333333,7780.0,6800.0,1820.0,4025.0,1200.0,440.0,3100.0
2024-03-09,97824.0,1513.0,23356.0,3335.0,8144.0,8140.0,7150.0,2140.0,3750.0,1050.0,460.0,3300.0
2024-03-10,89803.0,1776.0,32590.0,3137.5,9482.5,8500.0,7500.0,2460.0,3475.0,900.0,480.0,3500.0
2024-03-11,81782.0,2039.0,41824.0,2940.0,10821.0,10100.0,9400.0,2780.0,3200.0,1450.0,500.0,5000.0
2024-03-12,58051.5,1487.5,25025.5,2857.0,9402.0,9150.0,11300.0,3100.0,3100.0,2000.0,700.0,3700.0
2024-03-13,34321.0,1211.75,8227.0,2774.0,7983.0,8200.0,12600.0,2200.0,2800.0,1350.0,400.0,2400.0
2024-03-14,43447.33333,936.0,8484.666667,2616.0,8722.0,8100.0,11460.0,1800.0,2500.0,700.0,400.0,2550.0
2024-03-15,52573.66667,858.0,8742.333333,2458.0,9461.0,8000.0,10320.0,1700.0,2575.0,1100.0,400.0,2700.0
2024-03-16,61659.0,780.0,8957.0,2307.0,10154.0,7900.0,9180.0,1600.0,2650.0,1500.0,400.0,2850.0
2024-03-17,65605.5,800.5,12369.5,3351.0,9448.5,7800.0,8040.0,1500.0,2725.0,1900.0,400.0,3000.0
2024-03-18,69552.0,821.0,15782.0,4395.0,8743.0,6500.0,6900.0,1400.0,2800.0,1450.0,400.0,2500.0
2024-03-19,52782.5,551.0,11830.5,2823.0,7213.0,5200.0,8700.0,1300.0,2700.0,1000.0,500.0,2800.0
2024-03-20,36013.0,281.0,7879.0,1251.0,5683.0,3900.0,6500.0,1100.0,3300.0,1500.0,500.0,3100.0
2024-03-21,37076.33333,415.3333333,14929.0,1536.0,6110.0,4550.0,6440.0,1600.0,3900.0,2000.0,480.0,3050.0
2024-03-22,38139.66667,549.6666667,21979.0,1821.0,6537.0,5200.0,6380.0,1840.0,3300.0,2133.3333333333335,460.0,3000.0
2024-03-23,39203.0,684.0,29029.0,2106.0,6964.0,5850.0,6320.0,2080.0,2700.0,2266.6666666666665,440.0,2950.0
2024-03-24,50820.5,684.0,24666.0,2502.5,6426.5,6500.0,6260.0,2320.0,2100.0,2400.0,420.0,2900.0
2024-03-25,62438.0,684.0,20303.0,2899.0,5889.0,5000.0,6200.0,2560.0,1500.0,600.0,400.0,2800.0
2024-03-26,57991.0,667.0,18484.2,2960.4,5932.4,2600.0,5600.0,2800.0,2200.0,666.6666666666666,300.0,2400.0
